0,1,2,3,4,5,6,7,8,9,mejores_aptitudes
1.3205359050263983,-1.323587755973998,0.5502487258522297,-0.3549302652058479,4.23810541093173,-0.2029480880153809,-1.8808557390057068,-2.0377208777123323,-1.1832026123844113,-3.4000671407208474,42.57752384806554
2.6743369853816343,1.6995757927182833,-1.861934263130589,0.2676473281044949,1.008026367992187,-2.508316293832209,-0.03509628589739755,-3.9786980803857537,2.6975310525833915,-1.5359965819269394,46.354067710998876
-2.4729148228400524,-0.3939939573351232,-1.7209387493514825,-0.8346812341685226,-1.8082216864528338,0.3360087893307284,-3.315225684377575,0.7467879268776514,0.926847132786035,4.611651966917936,46.986222492615745
2.1817682424390394,-1.5421002838221387,1.0831019013031398,2.452772606585894,0.2591021454512159,-1.1563463240455345,-2.927640614032411,-4.684286019470809,-0.22125919370098046,1.9766838587603388,50.20150966563816
3.6967070528275396,0.951872310556352,-2.50099185155797,-0.419019135105442,0.3012176885280926,-3.6802270577105016,3.4965056306649984,-1.3931699575792713,-1.830805383465071,-1.2381359294412064,53.68834758723073
1.565294351023896,1.1886959440900906,-1.331522568437757,3.323770867030854,0.3939939573351232,-3.1650746177556686,-1.9370097964415418,-0.8700827051606801,-1.5073091830195011,-1.6708883938108468,36.429378017120385
-0.3152562028870509,1.3266396069215975,0.12726218451490823,-1.1233863338114567,-1.3864558854945521,1.3657032990508746,-1.4401684621723074,1.8991668446913046,1.2381359294412064,4.268623920407727,32.36000771923538
-0.6094546342356644,-1.8247016815698718,0.34638508255256895,0.4611346781823169,0.12176885280922889,-0.18158513138218346,-3.2480849635303812,-0.42268135624256153,3.7937559129612115,-2.0035401470992156,33.21687231559978
-1.5628528702658162,5.036469618823817,-1.7844172490615566,-1.089815973387859,1.1508529923398534,1.0751670888393807,-0.6472975859858998,0.6698812829981389,0.010681478316598714,-2.226325266273995,40.48519935229753
-2.3007904293954287,2.1506393627735214,-3.5044404431287575,0.6088442640461444,0.4983672597430342,2.048097170934172,4.0684224982451855,1.2527848139896847,0.266426587725455,1.3278603473006374,46.96948001615037
-2.0749534592730488,-0.6118961149937441,3.0417798394726407,-0.1333658864101075,1.322977385784478,-0.13214514603106764,1.1978514969328895,-0.8157597582934049,1.2387462996307264,-3.191930906094546,29.541018764176137
4.943693350016785,1.088595233008819,-2.659688100833155,4.551225318155462,0.5526902066103094,-2.9880672627948854,2.6981414227729115,-1.539658803064059,-0.053407391582995345,2.007812738425855,76.33142935132845
-1.3217566454054381,2.490615558336131,-0.05890072328867468,-1.4774010437330247,0.7480086672566912,-1.5182958464308598,1.8936735129856253,1.9400616473891414,0.9695730460524317,2.0499282815027318,25.493245292296848
-0.887783440656758,-1.8820764793847466,0.8426160466322816,1.5707876827295753,-0.4452650532547988,1.9547105319376197,-0.6527909176915792,2.7378154850917085,1.4084292123172713,0.9616382335886708,22.357091840369396
4.936979277932066,-1.6171758171330914,1.136814477980895,-3.7925351725821708,1.0324411755729859,1.5976439710684538,-1.492049928281503,1.025727103488265,0.5862605670339054,1.249732963042085,51.46695625686859
-2.0462660603656113,-2.144535660878323,-3.3817560350352487,2.2141178624835955,1.7990661336100349,-1.1313211462752157,1.047700430310984,-1.314432203131199,-0.17242957853938456,2.4393444624164555,38.44689784334056
3.426313058870205,-0.24567400128177752,-0.013733329264198346,-1.74230170598468,0.37202063051240586,3.1656849879451894,-1.0422070986053047,0.6015198217719053,0.17975402081362368,2.1750541703543202,31.206935408070663
1.136814477980895,-0.1779229102450639,0.09796441541795176,4.104434339426863,-2.635883663441877,0.6161687063203836,0.3421124912259277,-2.4631488998077335,-2.82143620105594,-0.03997924741355696,39.65377259066955
-3.3097323526718956,2.331919309060945,3.039948728904081,0.01129184850611864,-0.5587939085055087,5.187841425824763,0.30671102023377195,1.2521744438001647,-0.27130954924161443,2.0767845698416085,58.90819649086989
-1.53111362041078,-0.01678518021179798,-3.4397412030396435,1.7490157780693991,-2.8983428449354536,2.3252052369762257,-2.2714926602984713,0.8664204840235605,2.653584398937955,-0.8688619647816402,44.74923167461325
1.5012054811243019,0.35126804406872836,2.120120853297525,-2.298348948637349,0.1565599536118647,-2.433851130710776,-1.5323343607898199,3.652760399182103,0.3897213660084837,-0.18524735251930302,33.97937625499709
-1.677602465895566,2.951445051423688,-2.2367015594958346,-3.8676107058931244,-2.2519608142338328,0.4397717215491195,2.9404583880123294,-0.846278267769403,0.8334604937894827,-2.009033478804895,50.844705391459
3.7723929563280123,0.9616382335886708,0.4586931974242372,1.9394512771996215,0.862147892696921,1.210669270912808,-0.4965361491744744,1.7398602252266002,-2.0767845698416085,0.6759849848933381,29.380238087757558
-0.9262367625965151,-2.5028229621265297,1.5353862117374195,-1.5536973174230173,1.6067995239112527,-0.7553331095309304,2.6169621875667595,0.789513840144048,0.22614215521713987,1.2320322275460072,24.086623188900475
-0.6344798120059814,4.8350474562822345,0.33906064027832805,2.1494186223944816,-2.0865504928739282,-0.3482161931211287,-0.5020294808801538,-0.9341715750602742,5.098727378154852,1.2845240638447226,61.761891623556195
-4.1569261757255775,2.7152317880794694,0.306100650044252,-0.2475051118503373,-3.0497146519364,0.27130954924161443,0.0033570360423595957,0.11932737205114918,-1.7209387493514825,-0.20661030915250045,37.20041190180367
1.2381359294412064,1.5298928800317384,0.7925656910916477,-2.0267342143009737,-3.04239020966216,-1.9876705221716975,0.10223700674459124,-1.2381359294412064,-0.25788140507217605,1.3168736838892787,25.160429150540732
2.796411023285623,-1.2619403668324836,0.8139286477248451,-0.7162694174016533,0.43733024079103977,-2.039551988280892,0.5978576006347858,-0.2871791741691343,1.40415662099063,0.18402661214026317,17.384387073858537
1.8362987151707504,1.9095431379131451,-0.37629322183904534,-1.128269295327616,-3.022247993408002,-3.120517593920713,-0.19257179479354214,4.119083223975341,-1.750846888637959,0.6436353648487803,47.78821095861977
-0.7907345805230879,-0.3897213660084837,3.6741233558153024,2.363658558915983,-0.6564531388287005,-0.3384502700888081,-1.6238898892178106,1.0831019013031398,2.4863429670094916,1.2784203619495216,32.03507551799908
